file_url,relative_path,commit_hash,file_role,role_note,domain,repository_url,number_of_imports,number_of_external_imports,number_of_internal_imports,number_of_standard_imports,number_of_classes,number_of_functions,is_entry_point,has_wait_state,number_of_decorators,number_of_base_classes,has_model_in_path,has_view_in_path,has_test_in_path,has_util_in_path,has_migration_in_path,has_script_in_path,has_middleware_in_path,has_enum_in_path,has_config_in_path,path_depth,functions_to_classes_ratio,external_import_ratio,code_complexity,repository_full_name,github_status,has_route_in_path,has_url_in_path,has_command_in_path,has_interceptor_in_path,has_type_in_path,has_controller_in_path,has_core_in_path,has_ml_in_path,has_setting_in_name,has_conf_in_name,has_main_in_name,has_type_in_name,has_route_in_name,has_url_in_name,has_view_in_name,has_util_in_name,has_migration_prefix_in_name,imports_testing_library,imports_db_orm,imports_enum_lib,imports_cli_lib,imports_http_framework,imports_migration_lib,imports_ml_lib,imports_config_lib,inherits_model_class,inherits_view_class,inherits_serializer_class,inherits_enum_class,inherits_migration_class,inherits_test_class,inherits_middleware_class,inherits_exception_class,has_cli_decorator,has_route_decorator,has_test_decorator,has_dataclass_decorator,has_test_prefix_in_names,has_http_method_in_names,has_setup_teardown_in_names,ratio_test_functions,has_migrate_func_in_names,import_count
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/version.py,src/poetry/console/commands/version.py,aab3194,command-line-interface_command,,,https://api.github.com/repos/python-poetry/poetry,10,5,2,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2.0,0.5,1,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/update.py,src/poetry/console/commands/update.py,aab3194,command-line-interface_command,,,https://api.github.com/repos/python-poetry/poetry,10,4,2,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1.0,0.4,4,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/settings.py,saleor/settings.py,4e97fde,config,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,47,27,11,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.574468085106383,0,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
https://github.com/nsidnev/fastapi-realworld-example-app/blob/029eb77/app/models/schemas/rwschema.py,app/models/schemas/rwschema.py,029eb77,model,,Demo FastAPI Application,https://api.github.com/repos/nsidnev/fastapi-realworld-example-app,1,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0.0,0.0,2,nsidnev/fastapi-realworld-example-app,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/checkout/migrations/0005_auto_20180108_0814.py,saleor/checkout/migrations/0005_auto_20180108_0814.py,4e97fde,migration,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,7,6,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0.0,0.8571428571428571,1,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/migrations/0009_remove_auto_now_add_from_pagerevision_created_at.py,wagtail/migrations/0009_remove_auto_now_add_from_pagerevision_created_at.py,e4f859a,migration,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0.0,0.5,1,wagtail/wagtail,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/psf/requests/blob/cd90742/tests/test_help.py,tests/test_help.py,cd90742,test,,HTTP Client,https://api.github.com/repos/psf/requests,2,0,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.0,0,psf/requests,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0
https://github.com/cookiecutter/cookiecutter-django/blob/55b5e44/scripts/ruff_version.py,scripts/ruff_version.py,55b5e44,script,,Developer Tools,https://api.github.com/repos/cookiecutter/cookiecutter-django,4,0,0,4,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,3,cookiecutter/cookiecutter-django,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/shipping/error_codes.py,saleor/shipping/error_codes.py,4e97fde,enum,literarly uses enum perfectly,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,1,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/contrib/search_promotions/admin_urls.py,wagtail/contrib/search_promotions/admin_urls.py,e4f859a,router,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,wagtail/wagtail,available_on_github,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/netbox-community/netbox/blob/fd35c36/netbox/circuits/migrations/0055_add_comments_to_organizationalmodel.py,netbox/circuits/migrations/0055_add_comments_to_organizationalmodel.py,fd35c36,migration,,Network Management,https://api.github.com/repos/netbox-community/netbox,2,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0.0,1.0,1,netbox-community/netbox,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/pallets/flask/blob/36e4a82/tests/test_testing.py,tests/test_testing.py,36e4a82,test,,Web framework,https://api.github.com/repos/pallets/flask,10,1,4,5,3,47,0,0,0,1,0,0,1,0,0,0,0,0,0,1,15.666666666666666,0.1,1,pallets/flask,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5319148936170213,0.0,4.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/documents/views/multiple.py,wagtail/documents/views/multiple.py,e4f859a,view,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,14,3,11,0,5,13,0,0,0,6,0,1,0,0,0,0,0,0,0,3,2.6,0.2142857142857142,6,wagtail/wagtail,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/project_template/project_name/urls.py,wagtail/project_template/project_name/urls.py,e4f859a,router,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.4,0,wagtail/wagtail,available_on_github,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/bentoml/BentoML/blob/73c4dbe/src/bentoml/_internal/frameworks/transformers.py,src/bentoml/_internal/frameworks/transformers.py,73c4dbe,prediction_model,,ML framework for serving ai models,https://api.github.com/repos/bentoml/BentoML,41,15,17,9,6,23,0,0,3,4,0,0,0,0,0,0,0,0,0,4,3.8333333333333335,0.3658536585365853,7,bentoml/BentoML,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
https://github.com/invoke-ai/InvokeAI/blob/42c7e73/invokeai/frontend/web/scripts/clean_translations.py,invokeai/frontend/web/scripts/clean_translations.py,42c7e73,script,it explictly in comment tell user to type py clean_translations.py  and then something will happen and hte user can then go check  file that was changed,Local image generation model,https://api.github.com/repos/invoke-ai/InvokeAI,6,1,1,4,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,4,5.0,0.1666666666666666,0,invoke-ai/InvokeAI,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/self/add.py,src/poetry/console/commands/self/add.py,aab3194,command-line-interface_command,,,https://api.github.com/repos/python-poetry/poetry,8,3,2,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,5,1.0,0.375,3,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/tests/models.py,saleor/tests/models.py,4e97fde,model,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0.0,1.0,1,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/new.py,src/poetry/console/commands/new.py,aab3194,command-line-interface_command,,,https://api.github.com/repos/python-poetry/poetry,9,3,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1.0,0.3333333333333333,1,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/bentoml/BentoML/blob/73c4dbe/src/bentoml/_internal/frameworks/diffusers_runners/__init__.py,src/bentoml/_internal/frameworks/diffusers_runners/__init__.py,73c4dbe,other,,ML framework for serving ai models,https://api.github.com/repos/bentoml/BentoML,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.75,0,bentoml/BentoML,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/pydantic/pydantic/blob/abed10d/pydantic/main.py,pydantic/main.py,abed10d,model,could also config,,https://api.github.com/repos/pydantic/pydantic,73,24,23,26,1,60,0,0,3,0,0,0,0,0,0,0,0,0,0,1,60.0,0.3287671232876712,3,pydantic/pydantic,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/nsidnev/fastapi-realworld-example-app/blob/029eb77/tests/conftest.py,tests/conftest.py,029eb77,utility,,Demo FastAPI Application,https://api.github.com/repos/nsidnev/fastapi-realworld-example-app,14,5,8,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.3571428571428571,0,nsidnev/fastapi-realworld-example-app,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/getsentry/sentry/blob/671a63a/src/sentry/middleware/integrations/integration_control.py,src/sentry/middleware/integrations/integration_control.py,671a63a,other,,Application Monitoring,https://api.github.com/repos/getsentry/sentry,9,2,4,3,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,4,4.0,0.2222222222222222,1,getsentry/sentry,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
https://github.com/invoke-ai/InvokeAI/blob/42c7e73/invokeai/app/api/routers/model_relationships.py,invokeai/app/api/routers/model_relationships.py,42c7e73,router,This file is actually both router and view but it should be labled as router because it  have routes. soo i should change it to rout later,Local image generation model,https://api.github.com/repos/invoke-ai/InvokeAI,11,9,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0.0,0.8181818181818182,1,invoke-ai/InvokeAI,available_on_github,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/images/urls.py,wagtail/images/urls.py,e4f859a,router,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0,wagtail/wagtail,available_on_github,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/models/draft_state.py,wagtail/models/draft_state.py,e4f859a,model,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,8,3,5,0,2,12,0,0,3,1,1,0,0,0,0,0,0,0,0,2,6.0,0.375,4,wagtail/wagtail,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
https://github.com/bentoml/BentoML/blob/73c4dbe/src/bentoml/_internal/frameworks/torchscript.py,src/bentoml/_internal/frameworks/torchscript.py,73c4dbe,prediction_model,,ML framework for serving ai models,https://api.github.com/repos/bentoml/BentoML,17,4,8,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.2352941176470588,0,bentoml/BentoML,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
https://github.com/netbox-community/netbox/blob/fd35c36/netbox/vpn/constants.py,netbox/vpn/constants.py,fd35c36,enum,,Network Management,https://api.github.com/repos/netbox-community/netbox,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,1.0,0,netbox-community/netbox,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/bentoml/BentoML/blob/73c4dbe/src/bentoml_cli/api_token.py,src/bentoml_cli/api_token.py,73c4dbe,command-line-interface_command,,ML framework for serving ai models,https://api.github.com/repos/bentoml/BentoML,15,6,2,7,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.4,0,bentoml/BentoML,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/wagtail/wagtail/blob/e4f859a/scripts/get-translator-credits.py,scripts/get-translator-credits.py,e4f859a,script,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,wagtail/wagtail,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/channel/error_codes.py,saleor/channel/error_codes.py,4e97fde,enum,literarly uses enum perfectly,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,1,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/urls.py,saleor/urls.py,4e97fde,router,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0,saleor/saleor,available_on_github,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/checkout/migrations/0071_propagate_line_unidscounted_unit_price.py,saleor/checkout/migrations/0071_propagate_line_unidscounted_unit_price.py,4e97fde,migration,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,5,3,2,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3.0,0.6,1,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/vcs/git/system.py,src/poetry/vcs/git/system.py,aab3194,utility,,,https://api.github.com/repos/python-poetry/poetry,7,1,1,5,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,4,4.0,0.1428571428571428,5,python-poetry/poetry,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
https://github.com/invoke-ai/InvokeAI/blob/42c7e73/invokeai/app/api/routers/client_state.py,invokeai/app/api/routers/client_state.py,42c7e73,router,This file is actually both router and view but it should be labled as router because it  have routes. soo i should change it to rout later,Local image generation model,https://api.github.com/repos/invoke-ai/InvokeAI,8,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.875,0,invoke-ai/InvokeAI,available_on_github,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/installer_command.py,src/poetry/console/commands/installer_command.py,aab3194,utility,,,https://api.github.com/repos/python-poetry/poetry,7,1,4,2,1,5,0,0,1,2,0,0,0,0,0,0,0,0,0,4,5.0,0.1428571428571428,3,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/test/manage.py,wagtail/test/manage.py,e4f859a,entry_point,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.3333333333333333,0,wagtail/wagtail,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/apache/airflow/blob/080ad50/airflow-core/src/airflow/api_fastapi/main.py,airflow-core/src/airflow/api_fastapi/main.py,080ad50,entry_point,,,https://api.github.com/repos/apache/airflow,5,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0,apache/airflow,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/python/remove.py,src/poetry/console/commands/python/remove.py,aab3194,command-line-interface_command,,,https://api.github.com/repos/python-poetry/poetry,14,6,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,5,2.0,0.4285714285714285,2,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
